SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS31K2GRWM____	-54.219	-54.364	-54.396	-54.327	-54.223	-54.258	-54.223	-54.331	-54.149	-54.501	-54.154	-54.258	-54.050	-54.010	-53.630	-53.663	-52.931	-53.351	-53.381	-53.662	-53.280	-54.083	-53.171	-53.232	-53.315	-53.210	-53.141	-53.174	-53.105	-53.279	-53.351	-53.452	-131.512	-131.479	-131.440	-131.586	-131.617	-131.726	-131.796	-131.902	-131.477	-131.650	-131.901	-131.934	-132.075	-132.032	-132.144	-132.108	-132.427	-132.288	-131.833	-132.490	-132.498	-131.619	-132.603	-132.560	-132.524	-132.636	-132.706	-132.805	-132.808	-132.535	-132.361	-132.527	247.298	247.240	247.221	247.270	247.313	247.317	247.341	247.316	247.319	247.215	247.382	247.348	247.447	247.456	247.614	247.596	247.917	247.740	247.660	247.654	247.798	247.365	247.854	247.825	247.789	247.844	247.881	247.883	247.909	247.804	247.750	247.738	2016_7_16_10_51_47
FLQS31QAGRX2____	-54.983	-55.124	-55.159	-55.088	-54.986	-55.019	-54.985	-55.091	-54.915	-55.264	-54.982	-55.025	-54.877	-54.807	-54.395	-54.432	-53.757	-54.081	-54.148	-54.395	-54.046	-54.846	-54.002	-54.002	-54.107	-54.037	-53.905	-53.967	-53.897	-54.107	-54.177	-54.185	-131.235	-131.200	-131.161	-131.306	-131.339	-131.446	-131.517	-131.620	-131.198	-131.369	-131.612	-131.656	-131.787	-131.787	-131.867	-131.834	-132.207	-131.973	-131.552	-132.181	-132.218	-131.339	-132.347	-132.250	-132.207	-132.417	-132.390	-132.557	-132.557	-132.277	-132.137	-132.216	247.034	246.976	246.957	247.006	247.049	247.053	247.077	247.054	247.053	246.951	247.093	247.084	247.159	247.185	247.350	247.331	247.639	247.483	247.394	247.398	247.533	247.101	247.569	247.554	247.509	247.567	247.611	247.614	247.640	247.520	247.472	247.481	2016_7_16_10_51_50
FLQS32CMGRWM____	-54.495	-54.636	-54.670	-54.600	-54.496	-54.532	-54.497	-54.604	-54.427	-54.775	-54.465	-54.569	-54.360	-54.259	-53.941	-53.943	-53.207	-53.648	-53.658	-53.937	-53.613	-54.356	-53.508	-53.511	-53.613	-53.543	-53.453	-53.447	-53.403	-53.613	-53.683	-53.753	-131.484	-131.452	-131.410	-131.558	-131.586	-131.664	-131.768	-131.841	-131.414	-131.587	-131.869	-131.904	-132.042	-131.937	-132.110	-132.048	-132.400	-132.232	-131.797	-132.427	-132.477	-131.589	-132.547	-132.499	-132.477	-132.617	-132.634	-132.741	-132.757	-132.477	-132.337	-132.477	247.155	247.098	247.078	247.127	247.170	247.169	247.198	247.169	247.169	247.067	247.225	247.192	247.291	247.312	247.457	247.447	247.773	247.584	247.515	247.506	247.634	247.223	247.684	247.675	247.634	247.681	247.717	247.735	247.754	247.634	247.587	247.582	2016_7_16_10_51_53
FLQS300WGRX8____	-54.227	-54.406	-54.439	-54.370	-54.231	-54.266	-54.267	-54.372	-54.196	-54.510	-54.201	-54.302	-54.060	-54.025	-53.675	-53.710	-52.979	-53.323	-53.392	-53.641	-53.327	-54.090	-53.235	-53.242	-53.325	-53.254	-53.186	-53.188	-53.119	-53.340	-53.410	-53.467	-131.502	-131.502	-131.460	-131.609	-131.605	-131.714	-131.783	-131.924	-131.463	-131.636	-131.887	-131.958	-132.064	-131.990	-132.128	-132.097	-132.422	-132.247	-131.824	-132.453	-132.489	-131.607	-132.615	-132.559	-132.518	-132.661	-132.697	-132.770	-132.775	-132.545	-132.405	-132.490	247.254	247.188	247.169	247.218	247.269	247.272	247.283	247.265	247.260	247.170	247.323	247.296	247.402	247.404	247.555	247.537	247.858	247.704	247.615	247.617	247.739	247.321	247.792	247.781	247.744	247.792	247.822	247.833	247.859	247.743	247.696	247.687	2016_7_16_10_51_56
FLQS302CGRX8____	-54.194	-54.302	-54.334	-54.301	-54.197	-54.232	-54.195	-54.302	-54.125	-54.477	-54.126	-54.194	-53.990	-53.951	-53.602	-53.636	-52.900	-53.288	-53.357	-53.599	-53.249	-54.056	-53.106	-53.167	-53.251	-53.179	-53.075	-53.110	-53.041	-53.252	-53.321	-53.356	-131.495	-131.432	-131.392	-131.535	-131.602	-131.709	-131.778	-131.885	-131.459	-131.633	-131.881	-131.920	-132.026	-131.986	-132.128	-132.093	-132.408	-132.239	-131.818	-132.443	-132.480	-131.602	-132.555	-132.514	-132.478	-132.619	-132.661	-132.761	-132.762	-132.483	-132.341	-132.451	247.433	247.383	247.365	247.400	247.449	247.452	247.476	247.453	247.454	247.349	247.518	247.498	247.591	247.599	247.750	247.732	248.054	247.884	247.795	247.799	247.935	247.501	247.999	247.970	247.934	247.982	248.027	248.028	248.054	247.934	247.887	247.891	2016_7_16_10_51_59
FLQS304AGRX8____	-54.308	-54.452	-54.484	-54.414	-54.310	-54.344	-54.311	-54.450	-54.240	-54.624	-54.280	-54.347	-54.136	-54.066	-53.756	-53.752	-53.019	-53.440	-53.470	-53.715	-53.366	-54.171	-53.300	-53.322	-53.407	-53.335	-53.268	-53.266	-53.196	-53.406	-53.473	-53.541	-131.433	-131.404	-131.362	-131.509	-131.538	-131.647	-131.718	-131.857	-131.396	-131.602	-131.819	-131.857	-131.995	-131.921	-132.061	-132.031	-132.351	-132.171	-131.755	-132.380	-132.417	-131.539	-132.481	-132.449	-132.407	-132.551	-132.584	-132.693	-132.695	-132.414	-132.274	-132.412	247.313	247.255	247.236	247.285	247.328	247.332	247.356	247.325	247.332	247.221	247.382	247.363	247.463	247.478	247.614	247.611	247.932	247.749	247.674	247.678	247.813	247.380	247.847	247.834	247.796	247.845	247.875	247.891	247.918	247.798	247.752	247.747	2016_7_16_10_52_01
FLQS304UGRX2____	-54.079	-54.220	-54.253	-54.184	-54.082	-54.114	-54.080	-54.188	-54.010	-54.360	-54.015	-54.117	-53.962	-53.836	-53.542	-53.523	-52.790	-53.171	-53.239	-53.487	-53.137	-53.939	-53.034	-53.093	-53.176	-53.103	-52.999	-53.037	-52.967	-53.192	-53.262	-53.277	-131.779	-131.749	-131.703	-131.853	-131.882	-131.994	-132.065	-132.172	-131.701	-131.916	-132.166	-132.160	-132.412	-132.268	-132.412	-132.382	-132.704	-132.530	-132.107	-132.735	-132.773	-131.887	-132.844	-132.805	-132.765	-132.941	-132.949	-133.050	-133.053	-132.832	-132.692	-132.774	247.422	247.365	247.345	247.394	247.437	247.441	247.465	247.441	247.436	247.338	247.504	247.466	247.562	247.587	247.718	247.720	248.041	247.873	247.785	247.787	247.922	247.490	247.971	247.943	247.906	247.960	248.000	248.000	248.027	247.911	247.864	247.870	2016_7_16_10_52_04
FLQS3023GRX8____	-54.712	-54.854	-54.888	-54.819	-54.715	-54.750	-54.717	-54.820	-54.644	-54.993	-54.608	-54.753	-54.542	-54.474	-54.125	-54.157	-53.426	-53.809	-53.877	-54.124	-53.773	-54.535	-53.670	-53.731	-53.775	-53.705	-53.638	-53.673	-53.566	-53.774	-53.844	-53.913	-131.399	-131.369	-131.329	-131.474	-131.504	-131.580	-131.651	-131.788	-131.364	-131.535	-131.786	-131.822	-131.963	-131.856	-132.033	-132.003	-132.320	-132.144	-131.726	-132.352	-132.385	-131.472	-132.457	-132.416	-132.382	-132.526	-132.557	-132.663	-132.670	-132.390	-132.249	-132.390	247.658	247.601	247.582	247.630	247.673	247.672	247.695	247.678	247.678	247.575	247.757	247.708	247.808	247.817	247.974	247.957	248.277	248.108	248.019	248.023	248.158	247.735	248.207	248.178	248.157	248.205	248.234	248.237	248.278	248.158	248.111	248.107	2016_7_16_10_52_07
FLQS3075GRX8____	-54.440	-54.619	-54.654	-54.584	-54.444	-54.516	-54.481	-54.589	-54.411	-54.760	-54.408	-54.479	-54.313	-54.238	-53.889	-53.924	-53.193	-53.575	-53.642	-53.851	-53.540	-54.340	-53.437	-53.457	-53.541	-53.473	-53.403	-53.401	-53.331	-53.542	-53.608	-53.680	-131.510	-131.472	-131.434	-131.578	-131.613	-131.719	-131.788	-131.892	-131.474	-131.644	-131.893	-131.928	-132.071	-132.001	-132.143	-132.111	-132.419	-132.253	-131.834	-132.457	-132.491	-131.613	-132.562	-132.524	-132.490	-132.632	-132.668	-132.772	-132.773	-132.495	-132.352	-132.491	247.373	247.301	247.282	247.330	247.388	247.377	247.401	247.377	247.379	247.275	247.444	247.423	247.507	247.524	247.675	247.657	247.976	247.808	247.720	247.737	247.857	247.426	247.906	247.893	247.857	247.904	247.935	247.951	247.977	247.857	247.811	247.805	2016_7_16_10_52_10
FLQS3089GRXL____	-54.511	-54.601	-54.672	-54.616	-54.463	-54.546	-54.511	-54.616	-54.391	-54.791	-54.439	-54.546	-54.292	-54.260	-53.916	-53.951	-53.216	-53.601	-53.621	-53.916	-53.566	-54.323	-53.461	-53.479	-53.562	-53.496	-53.425	-53.421	-53.356	-53.566	-53.636	-53.706	-131.619	-131.532	-131.491	-131.689	-131.670	-131.829	-131.899	-132.004	-131.530	-131.759	-131.954	-132.039	-132.130	-132.054	-132.249	-132.214	-132.529	-132.354	-131.925	-132.564	-132.599	-131.671	-132.669	-132.622	-132.584	-132.739	-132.763	-132.868	-132.879	-132.599	-132.459	-132.599	247.684	247.637	247.605	247.656	247.710	247.703	247.727	247.704	247.715	247.602	247.763	247.736	247.844	247.844	248.001	247.983	248.304	248.134	248.062	248.049	248.184	247.762	248.234	248.220	248.183	248.231	248.261	248.278	248.304	248.184	248.137	248.132	2016_7_16_10_52_13
