SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS339XHFM1____	-54.490	-54.631	-54.666	-54.595	-54.491	-54.525	-54.490	-54.592	-54.422	-54.769	-54.430	-54.533	-54.313	-54.253	-53.897	-53.931	-53.194	-53.586	-53.653	-53.892	-53.542	-54.354	-53.435	-53.496	-53.546	-53.470	-53.404	-53.404	-53.332	-53.544	-53.618	-53.684	-131.291	-131.266	-131.223	-131.372	-131.396	-131.507	-131.578	-131.684	-131.254	-131.433	-131.679	-131.716	-131.850	-131.780	-131.913	-131.879	-132.194	-131.983	-131.592	-132.232	-132.268	-131.397	-132.335	-132.295	-132.258	-132.405	-132.437	-132.543	-132.546	-132.266	-132.127	-132.265	247.192	247.135	247.116	247.165	247.207	247.212	247.236	247.214	247.211	247.110	247.274	247.241	247.343	247.355	247.508	247.490	247.812	247.634	247.550	247.558	247.693	247.258	247.744	247.715	247.691	247.741	247.770	247.786	247.813	247.692	247.644	247.640	2016_7_15_16_11_33
F2LS3HFRHFM5____	-54.830	-54.973	-55.007	-54.937	-54.831	-54.868	-54.834	-54.939	-54.762	-55.111	-54.776	-54.879	-54.658	-54.604	-54.241	-54.276	-53.503	-53.921	-53.992	-54.239	-53.886	-54.697	-53.794	-53.835	-53.890	-53.818	-53.748	-53.749	-53.689	-53.882	-53.956	-54.024	-131.333	-131.267	-131.227	-131.374	-131.434	-131.513	-131.584	-131.688	-131.262	-131.437	-131.687	-131.722	-131.859	-131.788	-131.920	-131.886	-132.218	-132.059	-131.636	-132.245	-132.277	-131.405	-132.405	-132.341	-132.272	-132.419	-132.450	-132.562	-132.615	-132.310	-132.172	-132.311	246.989	246.926	246.907	246.956	247.005	247.003	247.027	247.004	247.004	246.901	247.064	247.031	247.135	247.144	247.298	247.280	247.618	247.439	247.348	247.349	247.485	247.050	247.538	247.513	247.482	247.532	247.562	247.578	247.609	247.491	247.443	247.439	2016_7_15_16_11_36
F2LS3JESHFM5____	-54.637	-54.778	-54.812	-54.740	-54.637	-54.671	-54.638	-54.773	-54.598	-54.914	-54.573	-54.676	-54.465	-54.395	-54.042	-54.080	-53.344	-53.730	-53.797	-54.045	-53.692	-54.499	-53.587	-53.646	-53.694	-53.624	-53.553	-53.555	-53.485	-53.688	-53.797	-53.865	-131.241	-131.209	-131.167	-131.315	-131.344	-131.453	-131.524	-131.624	-131.230	-131.376	-131.628	-131.661	-131.803	-131.730	-131.865	-131.836	-132.147	-131.976	-131.551	-132.184	-132.219	-131.344	-132.289	-132.253	-132.216	-132.359	-132.390	-132.495	-132.500	-132.253	-132.108	-132.213	247.175	247.117	247.098	247.148	247.191	247.195	247.218	247.183	247.188	247.093	247.258	247.225	247.325	247.340	247.492	247.474	247.795	247.625	247.535	247.540	247.676	247.242	247.726	247.698	247.675	247.722	247.753	247.769	247.795	247.683	247.620	247.611	2016_7_15_16_11_39
F2LS3HFBHFM5____	-54.997	-55.138	-55.234	-55.164	-55.000	-55.164	-55.042	-55.149	-54.989	-55.339	-54.984	-55.047	-54.884	-54.807	-54.457	-54.492	-53.763	-54.149	-54.164	-54.464	-54.108	-54.861	-54.009	-54.079	-54.184	-54.044	-53.972	-53.973	-53.904	-54.114	-54.184	-54.254	-131.303	-131.268	-131.296	-131.436	-131.403	-131.576	-131.585	-131.686	-131.331	-131.436	-131.687	-131.723	-131.926	-131.790	-131.931	-131.900	-132.219	-132.101	-131.655	-132.311	-132.285	-131.407	-132.346	-132.381	-132.346	-132.486	-132.506	-132.564	-132.626	-132.276	-132.206	-132.346	247.031	246.974	246.942	246.990	247.046	247.012	247.059	247.035	247.039	246.925	247.096	247.078	247.170	247.178	247.329	247.311	247.631	247.469	247.396	247.384	247.512	247.098	247.558	247.538	247.493	247.567	247.596	247.605	247.640	247.509	247.472	247.467	2016_7_15_16_11_41
F2LS3A7AHFM2____	-55.065	-55.205	-55.240	-55.170	-55.065	-55.100	-55.065	-55.170	-54.995	-55.345	-54.995	-55.100	-54.890	-54.812	-54.470	-54.505	-53.770	-54.155	-54.175	-54.468	-54.112	-54.925	-54.015	-54.033	-54.113	-54.050	-53.980	-53.976	-53.910	-54.120	-54.190	-54.255	-131.276	-131.241	-131.206	-131.416	-131.381	-131.486	-131.626	-131.661	-131.241	-131.416	-131.661	-131.696	-131.836	-131.723	-131.906	-131.871	-132.256	-132.011	-131.598	-132.230	-132.267	-131.381	-132.396	-132.305	-132.301	-132.466	-132.501	-132.553	-132.606	-132.326	-132.186	-132.269	247.505	247.448	247.430	247.488	247.522	247.525	247.560	247.526	247.526	247.423	247.591	247.558	247.657	247.669	247.824	247.805	248.137	247.957	247.886	247.874	248.012	247.574	248.067	248.047	248.016	248.065	248.096	248.105	248.138	248.017	247.970	247.959	2016_7_15_16_11_44
F2LS3A8AGRXL____	-55.051	-55.261	-55.296	-55.226	-55.051	-55.086	-55.121	-55.159	-54.982	-55.331	-54.987	-55.089	-54.883	-54.812	-54.462	-54.561	-53.826	-54.148	-54.213	-54.464	-54.176	-54.913	-54.005	-54.063	-54.147	-54.106	-53.974	-53.974	-53.903	-54.111	-54.246	-54.248	-131.300	-131.322	-131.287	-131.427	-131.462	-131.513	-131.637	-131.688	-131.263	-131.427	-131.686	-131.722	-131.862	-131.790	-131.933	-131.952	-132.267	-132.044	-131.654	-132.252	-132.337	-131.405	-132.395	-132.355	-132.316	-132.477	-132.501	-132.606	-132.608	-132.326	-132.197	-132.325	246.916	246.842	246.823	246.871	246.941	246.936	246.942	246.936	246.936	246.832	247.000	246.967	247.066	247.081	247.232	247.199	247.519	247.366	247.282	247.280	247.400	246.984	247.472	247.445	247.408	247.447	247.500	247.516	247.542	247.423	247.353	247.372	2016_7_15_16_11_47
F2LS39Q6GRXL____	-54.760	-54.900	-54.935	-54.864	-54.761	-54.794	-54.758	-54.863	-54.690	-55.038	-54.696	-54.799	-54.585	-54.519	-54.167	-54.200	-53.467	-53.852	-53.922	-54.166	-53.816	-54.622	-53.710	-53.735	-53.817	-53.745	-53.674	-53.675	-53.605	-53.817	-53.887	-53.954	-131.286	-131.253	-131.215	-131.358	-131.390	-131.497	-131.565	-131.671	-131.250	-131.425	-131.670	-131.705	-131.847	-131.772	-131.913	-131.881	-132.192	-132.021	-131.602	-132.230	-132.263	-131.389	-132.335	-132.300	-132.261	-132.405	-132.438	-132.545	-132.546	-132.266	-132.130	-132.264	247.027	246.970	246.951	247.000	247.043	247.047	247.071	247.049	247.048	246.946	247.110	247.077	247.179	247.192	247.344	247.327	247.647	247.478	247.388	247.393	247.528	247.094	247.578	247.563	247.527	247.576	247.607	247.623	247.649	247.528	247.481	247.477	2016_7_15_16_11_50
F2LS38VQGRXL____	-54.924	-55.062	-55.097	-55.026	-54.888	-54.960	-54.924	-55.032	-54.853	-55.204	-54.859	-54.962	-54.754	-54.684	-54.399	-54.364	-53.636	-54.084	-54.086	-54.399	-53.980	-54.784	-53.875	-53.938	-54.049	-53.909	-53.844	-53.841	-53.839	-53.981	-54.119	-54.120	-131.140	-131.050	-131.007	-131.155	-131.186	-131.297	-131.371	-131.476	-131.045	-131.280	-131.470	-131.506	-131.644	-131.573	-131.770	-131.735	-132.049	-131.875	-131.440	-132.085	-132.108	-131.245	-132.180	-132.145	-132.120	-132.260	-132.279	-132.391	-132.400	-132.109	-131.980	-132.111	247.584	247.518	247.498	247.548	247.604	247.595	247.619	247.596	247.595	247.501	247.659	247.626	247.725	247.740	247.876	247.884	248.202	248.009	247.942	247.924	248.083	247.652	248.133	248.105	248.060	248.133	248.160	248.178	248.180	248.083	248.012	248.031	2016_7_15_16_11_52
F2LS30UNGRX8____	-54.609	-54.714	-54.748	-54.711	-54.574	-54.607	-54.571	-54.678	-54.505	-54.851	-54.506	-54.644	-54.399	-54.334	-54.020	-54.050	-53.318	-53.665	-53.735	-53.977	-53.668	-54.437	-53.560	-53.586	-53.669	-53.596	-53.531	-53.530	-53.460	-53.627	-53.698	-53.803	-131.274	-131.245	-131.204	-131.349	-131.382	-131.453	-131.558	-131.667	-131.204	-131.414	-131.661	-131.694	-131.802	-131.725	-131.858	-131.864	-132.176	-131.976	-131.554	-132.220	-132.209	-131.343	-132.316	-132.281	-132.206	-132.382	-132.381	-132.490	-132.493	-132.256	-132.111	-132.249	247.081	247.037	247.018	247.054	247.110	247.109	247.138	247.116	247.108	247.012	247.179	247.132	247.240	247.252	247.389	247.379	247.699	247.540	247.449	247.460	247.574	247.155	247.630	247.615	247.573	247.627	247.651	247.667	247.694	247.596	247.548	247.530	2016_7_15_16_11_56
F2LS3957GRXL____	-54.982	-55.122	-55.158	-55.087	-54.984	-55.050	-54.984	-55.090	-54.912	-55.263	-54.922	-55.027	-54.866	-54.749	-54.430	-54.490	-53.699	-54.081	-54.210	-54.396	-54.044	-54.846	-53.939	-54.000	-54.085	-54.035	-53.904	-53.906	-53.895	-54.105	-54.175	-54.219	-131.316	-131.282	-131.241	-131.389	-131.417	-131.557	-131.602	-131.705	-131.278	-131.450	-131.699	-131.739	-131.872	-131.768	-131.936	-131.907	-132.243	-132.053	-131.697	-132.269	-132.301	-131.421	-132.375	-132.341	-132.292	-132.432	-132.476	-132.587	-132.642	-132.292	-132.222	-132.302	247.197	247.140	247.120	247.170	247.212	247.210	247.241	247.218	247.218	247.114	247.279	247.246	247.327	247.354	247.498	247.471	247.816	247.645	247.543	247.562	247.697	247.264	247.747	247.719	247.680	247.720	247.775	247.791	247.804	247.673	247.636	247.632	2016_7_15_16_11_59
