SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3MG9HFM5____	-54.913	-54.988	-55.023	-54.952	-54.849	-54.883	-54.849	-54.954	-54.779	-55.126	-54.782	-54.948	-54.676	-54.610	-54.318	-54.294	-53.560	-54.003	-54.009	-54.318	-53.947	-54.708	-53.863	-53.863	-53.968	-53.898	-53.812	-53.828	-53.758	-53.907	-54.038	-54.108	-131.440	-131.351	-131.310	-131.458	-131.485	-131.597	-131.669	-131.771	-131.347	-131.518	-131.770	-131.860	-131.947	-131.875	-132.070	-131.985	-132.339	-132.175	-131.738	-132.385	-132.363	-131.490	-132.490	-132.455	-132.420	-132.560	-132.574	-132.700	-132.700	-132.406	-132.280	-132.420	247.130	247.088	247.069	247.118	247.161	247.165	247.189	247.166	247.165	247.063	247.229	247.182	247.296	247.309	247.447	247.443	247.770	247.580	247.512	247.495	247.630	247.214	247.680	247.675	247.630	247.678	247.712	247.725	247.751	247.651	247.583	247.579	2016_7_15_16_10_28
F2LS3SMLHFM5____	-54.735	-54.844	-54.879	-54.804	-54.736	-54.737	-54.703	-54.839	-54.634	-54.981	-54.644	-54.746	-54.531	-54.466	-54.112	-54.148	-53.441	-53.796	-53.865	-54.140	-53.758	-54.566	-53.649	-53.712	-53.755	-53.684	-53.618	-53.621	-53.544	-53.760	-53.827	-53.900	-131.627	-131.563	-131.522	-131.704	-131.728	-131.807	-131.877	-132.010	-131.559	-131.734	-131.980	-132.015	-132.153	-132.083	-132.217	-132.183	-132.528	-132.329	-131.907	-132.569	-132.572	-131.697	-132.677	-132.606	-132.602	-132.746	-132.781	-132.851	-132.888	-132.576	-132.472	-132.570	247.168	247.118	247.099	247.155	247.184	247.195	247.219	247.189	247.195	247.094	247.257	247.224	247.325	247.338	247.490	247.472	247.786	247.625	247.535	247.533	247.675	247.242	247.732	247.697	247.681	247.729	247.758	247.768	247.802	247.675	247.634	247.622	2016_7_15_16_10_31
F2LS3TKDHFM5____	-55.132	-55.275	-55.310	-55.239	-55.135	-55.170	-55.135	-55.239	-55.066	-55.414	-55.125	-55.230	-55.020	-54.896	-54.600	-54.635	-53.844	-54.285	-54.297	-54.600	-54.229	-55.055	-54.145	-54.150	-54.235	-54.122	-54.110	-54.092	-54.040	-54.192	-54.320	-54.390	-131.552	-131.522	-131.480	-131.628	-131.655	-131.732	-131.837	-131.944	-131.516	-131.690	-131.950	-131.985	-132.125	-132.007	-132.195	-132.230	-132.483	-132.300	-131.877	-132.510	-132.539	-131.670	-132.615	-132.579	-132.537	-132.686	-132.720	-132.823	-132.825	-132.546	-132.405	-132.545	247.629	247.572	247.552	247.601	247.644	247.643	247.673	247.650	247.648	247.546	247.693	247.660	247.759	247.787	247.925	247.918	248.249	248.058	247.989	247.973	248.115	247.676	248.158	248.150	248.113	248.177	248.187	248.209	248.228	248.130	248.061	248.056	2016_7_15_16_10_34
F2LS30UNGRX8____	-54.804	-54.948	-54.980	-54.945	-54.807	-54.877	-54.842	-54.948	-54.737	-55.086	-54.780	-54.883	-54.633	-54.604	-54.250	-54.283	-53.555	-53.898	-53.970	-54.212	-53.862	-54.666	-53.797	-53.818	-53.866	-53.793	-53.803	-53.723	-53.687	-53.865	-53.935	-54.037	-131.354	-131.322	-131.279	-131.459	-131.457	-131.597	-131.632	-131.739	-131.316	-131.490	-131.736	-131.772	-131.916	-131.837	-131.972	-131.946	-132.264	-132.088	-131.669	-132.298	-132.334	-131.455	-132.402	-132.366	-132.333	-132.473	-132.532	-132.617	-132.649	-132.337	-132.196	-132.367	247.651	247.593	247.574	247.615	247.666	247.662	247.680	247.657	247.670	247.568	247.719	247.687	247.801	247.800	247.952	247.936	248.255	248.101	248.010	248.016	248.151	247.718	248.186	248.173	248.150	248.198	248.203	248.245	248.264	248.150	248.103	248.091	2016_7_15_16_10_37
F2LS35BZHFM1____	-55.133	-55.273	-55.308	-55.237	-55.137	-55.169	-55.137	-55.241	-55.066	-55.412	-55.074	-55.230	-55.020	-54.950	-54.587	-54.635	-53.900	-54.285	-54.299	-54.600	-54.250	-55.055	-54.145	-54.215	-54.250	-54.180	-54.103	-54.104	-54.040	-54.198	-54.320	-54.390	-131.347	-131.312	-131.271	-131.418	-131.452	-131.558	-131.628	-131.732	-131.311	-131.480	-131.733	-131.775	-131.915	-131.845	-131.975	-132.020	-132.335	-132.090	-131.666	-132.300	-132.335	-131.460	-132.405	-132.370	-132.335	-132.475	-132.503	-132.611	-132.615	-132.336	-132.195	-132.335	247.597	247.540	247.520	247.569	247.612	247.617	247.639	247.617	247.616	247.514	247.679	247.628	247.727	247.742	247.897	247.886	248.206	248.026	247.956	247.941	248.076	247.644	248.126	248.095	248.076	248.124	248.156	248.172	248.197	248.096	248.029	248.024	2016_7_15_16_10_39
F2LS38TUGRXL____	-55.116	-55.259	-55.296	-55.222	-55.117	-55.152	-55.120	-55.226	-55.046	-55.393	-55.056	-55.160	-54.946	-54.881	-54.529	-54.558	-53.825	-54.247	-54.279	-54.524	-54.175	-54.977	-54.075	-54.091	-54.177	-54.110	-54.036	-54.038	-53.968	-54.178	-54.248	-54.316	-131.343	-131.309	-131.271	-131.415	-131.444	-131.553	-131.623	-131.693	-131.305	-131.479	-131.725	-131.763	-131.870	-131.794	-131.931	-131.933	-132.256	-132.076	-131.657	-132.285	-132.320	-131.445	-132.405	-132.358	-132.317	-132.475	-132.493	-132.602	-132.604	-132.325	-132.184	-132.322	246.868	246.810	246.790	246.840	246.884	246.887	246.910	246.882	246.888	246.787	246.950	246.917	247.013	247.025	247.177	247.166	247.488	247.303	247.227	247.233	247.367	246.936	247.417	247.404	247.366	247.415	247.445	247.461	247.487	247.367	247.320	247.315	2016_7_15_16_10_42
F2LS38VQGRXL____	-55.087	-55.228	-55.261	-55.192	-55.089	-55.160	-55.127	-55.262	-55.019	-55.418	-55.061	-55.166	-54.954	-54.893	-54.536	-54.578	-53.801	-54.228	-54.247	-54.543	-54.187	-54.998	-54.088	-54.107	-54.189	-54.119	-54.052	-54.053	-53.983	-54.146	-54.263	-54.327	-131.443	-131.411	-131.368	-131.517	-131.547	-131.656	-131.730	-131.864	-131.405	-131.641	-131.827	-131.866	-132.004	-131.991	-132.071	-132.096	-132.417	-132.166	-131.803	-132.446	-132.470	-131.606	-132.551	-132.512	-132.467	-132.613	-132.646	-132.761	-132.761	-132.477	-132.341	-132.474	246.959	246.902	246.883	246.931	246.974	246.965	246.988	246.959	246.978	246.867	247.028	246.995	247.095	247.115	247.260	247.248	247.585	247.388	247.326	247.314	247.450	247.017	247.499	247.486	247.449	247.497	247.526	247.543	247.569	247.466	247.402	247.399	2016_7_15_16_10_45
F2LS39Q6GRXL____	-54.991	-55.133	-55.167	-55.097	-54.993	-55.026	-54.992	-55.099	-54.923	-55.272	-54.935	-55.035	-54.856	-54.792	-54.403	-54.431	-53.703	-54.088	-54.155	-54.401	-54.088	-54.854	-54.011	-54.008	-54.054	-53.983	-53.913	-53.915	-53.881	-54.052	-54.123	-54.256	-131.443	-131.409	-131.368	-131.514	-131.544	-131.652	-131.722	-131.825	-131.407	-131.577	-131.825	-131.862	-132.002	-131.929	-132.066	-132.036	-132.358	-132.180	-131.755	-132.384	-132.420	-131.544	-132.561	-132.456	-132.418	-132.566	-132.597	-132.704	-132.702	-132.425	-132.286	-132.421	247.096	247.038	247.019	247.068	247.111	247.115	247.139	247.115	247.115	247.013	247.176	247.145	247.232	247.245	247.410	247.395	247.714	247.544	247.455	247.459	247.581	247.162	247.630	247.616	247.593	247.642	247.672	247.688	247.700	247.595	247.547	247.518	2016_7_15_16_10_47
F2LS339XHFM1____	-55.132	-55.273	-55.308	-55.237	-55.133	-55.169	-55.134	-55.238	-55.064	-55.413	-55.111	-55.216	-55.001	-54.934	-54.583	-54.582	-53.847	-54.285	-54.295	-54.580	-54.233	-54.998	-54.145	-54.149	-54.234	-54.163	-54.098	-54.098	-54.040	-54.194	-54.305	-54.375	-131.289	-131.257	-131.214	-131.363	-131.392	-131.502	-131.573	-131.678	-131.254	-131.425	-131.675	-131.710	-131.847	-131.775	-131.914	-131.883	-132.210	-132.020	-131.595	-132.234	-132.269	-131.395	-132.335	-132.303	-132.259	-132.409	-132.438	-132.550	-132.545	-132.272	-132.130	-132.268	246.854	246.797	246.777	246.826	246.869	246.873	246.897	246.875	246.874	246.771	246.921	246.888	246.989	247.003	247.154	247.150	247.473	247.281	247.212	247.204	247.338	246.920	247.381	247.374	247.336	247.385	247.414	247.431	247.451	247.353	247.290	247.285	2016_7_15_16_10_50
F2LS3957GRXL____	-55.194	-55.277	-55.312	-55.277	-55.194	-55.209	-55.174	-55.279	-55.124	-55.449	-55.111	-55.215	-55.019	-54.938	-54.585	-54.634	-53.884	-54.284	-54.300	-54.582	-54.234	-55.002	-54.144	-54.150	-54.238	-54.126	-54.099	-54.109	-54.039	-54.249	-54.319	-54.372	-131.421	-131.384	-131.341	-131.489	-131.526	-131.628	-131.700	-131.803	-131.456	-131.551	-131.798	-131.839	-131.981	-131.865	-132.039	-132.016	-132.333	-132.156	-131.698	-132.363	-132.397	-131.522	-132.471	-132.436	-132.393	-132.542	-132.571	-132.681	-132.681	-132.401	-132.261	-132.401	247.533	247.497	247.477	247.513	247.549	247.560	247.584	247.561	247.564	247.459	247.622	247.590	247.684	247.697	247.854	247.832	248.159	247.984	247.907	247.905	248.039	247.620	248.083	248.076	248.037	248.101	248.115	248.128	248.154	248.034	247.987	247.988	2016_7_15_16_10_53
