SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-63.609	-63.455	-63.626	-63.676	-63.600	-63.561	-63.640	-63.600	-63.598	-63.493	-63.630	-63.464	-63.537	-63.537	-63.569	-63.631	-63.569	-63.676	-63.604	-64.187	-63.597	-63.642	-63.943	-63.946	-63.571	-63.602	-63.571	-63.605	-63.651	-63.875	-63.562	-63.557	-120.207	-119.889	-119.680	-119.751	-119.711	-119.776	-119.785	-119.610	-120.168	-120.202	-120.200	-119.648	-119.647	-119.790	-119.750	-120.270	-119.716	-119.646	-119.717	-120.069	-120.202	-119.752	-120.138	-120.100	-119.823	-119.752	-119.716	-119.750	-119.760	-120.065	-120.130	-120.168	241.777	241.771	241.666	241.662	241.682	241.710	241.682	241.662	241.773	241.819	241.768	241.720	241.693	241.721	241.701	241.781	241.695	241.641	241.682	241.535	241.780	241.675	241.639	241.630	241.715	241.689	241.694	241.688	241.673	241.650	241.779	241.788	2016_7_19_16_57_20
FLQS312SGRWV____	-63.722	-63.535	-63.709	-63.805	-63.676	-63.635	-63.770	-63.700	-63.711	-63.573	-63.715	-63.568	-63.611	-63.612	-63.644	-63.770	-63.646	-63.805	-63.679	-64.273	-63.711	-63.770	-64.026	-64.025	-63.648	-63.680	-63.681	-63.680	-63.734	-63.954	-63.700	-63.639	-120.456	-120.141	-119.935	-120.015	-119.931	-120.032	-120.050	-119.840	-120.417	-120.420	-120.424	-119.898	-119.901	-120.041	-120.004	-120.610	-119.968	-119.910	-119.935	-120.289	-120.451	-120.015	-120.394	-120.351	-120.074	-120.004	-119.966	-120.004	-119.979	-120.316	-120.400	-120.423	241.784	241.791	241.686	241.666	241.697	241.733	241.686	241.670	241.780	241.832	241.780	241.731	241.715	241.743	241.724	241.796	241.716	241.645	241.697	241.546	241.787	241.679	241.659	241.651	241.736	241.710	241.703	241.710	241.685	241.670	241.781	241.808	2016_7_19_16_57_20
FLQS31J6GRWY____	-63.809	-63.658	-63.796	-63.878	-63.804	-63.764	-63.838	-63.770	-63.875	-63.700	-63.840	-63.657	-63.736	-63.738	-63.772	-63.840	-63.840	-63.877	-63.768	-64.396	-63.805	-63.910	-64.148	-64.148	-63.770	-63.804	-63.729	-63.805	-63.850	-64.077	-63.770	-63.765	-120.364	-120.023	-119.816	-119.883	-119.809	-119.910	-119.917	-119.770	-120.365	-120.330	-120.400	-119.779	-119.778	-119.921	-119.882	-120.470	-119.910	-119.776	-119.814	-120.166	-120.330	-119.945	-120.271	-120.230	-119.953	-119.882	-119.847	-119.880	-119.889	-120.195	-120.260	-120.304	241.733	241.722	241.630	241.613	241.626	241.660	241.634	241.630	241.709	241.767	241.729	241.674	241.645	241.672	241.652	241.743	241.632	241.592	241.640	241.476	241.728	241.613	241.589	241.581	241.666	241.640	241.661	241.639	241.624	241.601	241.727	241.738	2016_7_19_16_57_07
FLQS31FWGRWY____	-63.665	-63.499	-63.673	-63.735	-63.665	-63.630	-63.700	-63.630	-63.665	-63.560	-63.700	-63.525	-63.595	-63.585	-63.617	-63.700	-63.581	-63.735	-63.630	-64.230	-63.665	-63.700	-63.955	-63.949	-63.630	-63.665	-63.578	-63.614	-63.665	-63.909	-63.630	-63.570	-120.330	-119.993	-119.784	-119.875	-119.805	-119.910	-119.910	-119.700	-120.295	-120.400	-120.400	-119.770	-119.770	-119.857	-119.817	-120.400	-119.784	-119.770	-119.805	-120.136	-120.330	-119.875	-120.210	-120.200	-119.945	-119.875	-119.784	-119.817	-119.840	-120.163	-120.260	-120.242	242.454	242.450	242.344	242.338	242.351	242.384	242.358	242.343	242.447	242.507	242.455	242.396	242.370	242.391	242.371	242.455	242.378	242.318	242.364	242.206	242.454	242.351	242.323	242.323	242.391	242.364	242.379	242.372	242.358	242.331	242.454	242.472	2016_7_19_16_57_07
FLQS31CRGRWY____	-63.442	-63.296	-63.473	-63.515	-63.439	-63.400	-63.478	-63.407	-63.442	-63.332	-63.473	-63.294	-63.373	-63.375	-63.407	-63.477	-63.410	-63.513	-63.406	-64.033	-63.442	-63.440	-63.783	-63.783	-63.408	-63.442	-63.408	-63.442	-63.457	-63.713	-63.407	-63.397	-120.364	-120.028	-119.818	-119.887	-119.813	-119.913	-119.921	-119.714	-120.309	-120.335	-120.333	-119.782	-119.782	-119.923	-119.885	-120.484	-119.851	-119.779	-119.818	-120.176	-120.344	-119.888	-120.275	-120.237	-119.960	-119.886	-119.849	-119.886	-119.865	-120.199	-120.274	-120.306	242.001	241.989	241.882	241.880	241.894	241.928	241.901	241.886	241.990	242.037	241.983	241.942	241.912	241.940	241.920	242.012	241.912	241.859	241.907	241.744	241.997	241.908	241.857	241.849	241.934	241.907	241.912	241.907	241.897	241.868	241.996	242.007	2016_7_19_16_57_07
FLQS319LGRWY____	-63.805	-63.594	-63.767	-63.875	-63.735	-63.700	-63.840	-63.770	-63.736	-63.630	-63.770	-63.594	-63.665	-63.673	-63.709	-63.771	-63.705	-63.809	-63.770	-64.328	-63.805	-63.781	-64.084	-64.082	-63.704	-63.805	-63.703	-63.742	-63.785	-64.013	-63.700	-63.697	-120.330	-119.957	-119.745	-119.875	-119.805	-119.841	-119.910	-119.700	-120.228	-120.260	-120.260	-119.710	-119.770	-119.853	-119.814	-120.330	-119.777	-119.704	-119.805	-120.094	-120.330	-119.814	-120.202	-120.162	-119.884	-119.875	-119.776	-119.812	-119.822	-120.125	-120.260	-120.233	242.402	242.407	242.301	242.286	242.325	242.345	242.306	242.291	242.408	242.454	242.401	242.358	242.344	242.357	242.336	242.415	242.330	242.277	242.311	242.162	242.402	242.309	242.273	242.266	242.352	242.312	242.331	242.323	242.309	242.285	242.428	242.423	2016_7_19_16_57_08
FLQS319HGRWY____	-63.735	-63.584	-63.757	-63.805	-63.731	-63.688	-63.840	-63.699	-63.728	-63.623	-63.770	-63.588	-63.663	-63.663	-63.698	-63.764	-63.698	-63.802	-63.696	-64.320	-63.735	-63.771	-64.071	-64.069	-63.698	-63.732	-63.696	-63.731	-63.779	-63.998	-63.692	-63.689	-120.260	-119.953	-119.740	-119.810	-119.736	-119.836	-119.910	-119.635	-120.223	-120.262	-120.260	-119.704	-119.705	-119.844	-119.808	-120.332	-119.772	-119.702	-119.738	-120.095	-120.260	-119.809	-120.194	-120.151	-119.883	-119.808	-119.770	-119.808	-119.816	-120.117	-120.187	-120.230	241.740	241.736	241.629	241.625	241.638	241.674	241.632	241.630	241.736	241.782	241.727	241.685	241.658	241.685	241.665	241.744	241.658	241.605	241.652	241.491	241.740	241.638	241.603	241.595	241.680	241.652	241.658	241.653	241.636	241.614	241.742	241.752	2016_7_19_16_57_08
FLQS317CGRWY____	-63.540	-63.391	-63.568	-63.613	-63.538	-63.500	-63.573	-63.509	-63.595	-63.426	-63.630	-63.394	-63.474	-63.502	-63.506	-63.630	-63.504	-63.665	-63.502	-64.126	-63.566	-63.578	-63.875	-63.876	-63.507	-63.541	-63.503	-63.542	-63.594	-63.806	-63.490	-63.493	-120.464	-120.147	-119.945	-120.013	-119.938	-120.040	-120.044	-119.838	-120.435	-120.457	-120.470	-119.907	-119.908	-120.080	-120.011	-120.540	-119.976	-119.910	-119.944	-120.300	-120.455	-120.013	-120.400	-120.364	-120.083	-120.013	-119.974	-120.010	-119.988	-120.326	-120.400	-120.429	241.853	241.846	241.741	241.737	241.750	241.785	241.758	241.741	241.827	241.894	241.821	241.798	241.768	241.791	241.777	241.835	241.770	241.697	241.765	241.603	241.842	241.750	241.716	241.708	241.790	241.764	241.771	241.763	241.739	241.727	241.859	241.864	2016_7_19_16_57_08
FLQS3160GRWY____	-63.735	-63.541	-63.712	-63.805	-63.735	-63.683	-63.756	-63.648	-63.735	-63.630	-63.770	-63.595	-63.665	-63.735	-63.683	-63.710	-63.686	-63.805	-63.649	-64.272	-63.735	-63.755	-64.059	-64.030	-63.700	-63.717	-63.683	-63.735	-63.729	-63.987	-63.700	-63.643	-120.260	-119.908	-119.732	-119.805	-119.735	-119.828	-119.833	-119.625	-120.225	-120.260	-120.260	-119.700	-119.700	-119.910	-119.797	-120.315	-119.763	-119.700	-119.731	-120.079	-120.260	-119.799	-120.183	-120.146	-119.875	-119.798	-119.764	-119.805	-119.774	-120.110	-120.190	-120.218	241.740	241.743	241.645	241.624	241.637	241.674	241.648	241.647	241.734	241.779	241.727	241.682	241.656	241.671	241.668	241.761	241.660	241.604	241.668	241.505	241.740	241.642	241.605	241.608	241.677	241.656	241.662	241.650	241.647	241.617	241.740	241.766	2016_7_19_16_57_08
FLQS3126GRWV____	-63.875	-63.685	-63.893	-63.945	-63.875	-63.840	-63.903	-63.799	-63.875	-63.770	-63.910	-63.722	-63.798	-63.805	-63.840	-63.890	-63.831	-63.945	-63.830	-64.453	-63.875	-63.905	-64.203	-64.207	-63.833	-63.868	-63.840	-63.875	-63.880	-64.137	-63.840	-63.789	-120.540	-120.153	-119.948	-120.085	-120.015	-120.120	-120.048	-119.843	-120.435	-120.470	-120.470	-119.914	-119.913	-120.120	-120.085	-120.529	-119.980	-119.910	-119.948	-120.296	-120.470	-120.016	-120.399	-120.365	-120.085	-120.014	-120.050	-120.015	-119.992	-120.327	-120.400	-120.434	242.418	242.412	242.294	242.302	242.314	242.348	242.310	242.308	242.397	242.443	242.391	242.351	242.322	242.361	242.341	242.410	242.323	242.267	242.317	242.155	242.404	242.303	242.268	242.260	242.344	242.317	242.334	242.314	242.308	242.279	242.403	242.429	2016_7_19_16_57_08
FLQS3115GRWV____	-63.665	-63.518	-63.693	-63.735	-63.665	-63.622	-63.700	-63.630	-63.665	-63.550	-63.693	-63.525	-63.595	-63.595	-63.633	-63.696	-63.631	-63.735	-63.631	-64.255	-63.665	-63.770	-64.005	-64.005	-63.630	-63.667	-63.630	-63.665	-63.708	-63.935	-63.630	-63.621	-120.540	-120.152	-119.942	-120.015	-119.945	-120.040	-120.050	-119.840	-120.435	-120.457	-120.457	-119.910	-119.910	-120.050	-120.011	-120.499	-119.977	-119.910	-119.944	-120.296	-120.470	-120.085	-120.402	-120.360	-120.085	-120.011	-119.974	-120.015	-120.017	-120.323	-120.400	-120.431	241.822	241.800	241.693	241.692	241.704	241.739	241.712	241.697	241.801	241.848	241.795	241.750	241.723	241.751	241.729	241.802	241.723	241.671	241.717	241.555	241.808	241.693	241.668	241.660	241.745	241.717	241.723	241.718	241.703	241.679	241.807	241.816	2016_7_19_16_57_08
FLQS310RGRWV____	-63.665	-63.441	-63.572	-63.665	-63.584	-63.560	-63.621	-63.560	-63.595	-63.490	-63.630	-63.446	-63.525	-63.525	-63.551	-63.630	-63.554	-63.653	-63.556	-64.171	-63.595	-63.622	-63.896	-63.897	-63.547	-63.582	-63.554	-63.595	-63.597	-63.854	-63.560	-63.544	-120.400	-120.012	-119.798	-119.875	-119.797	-119.910	-119.904	-119.700	-120.295	-120.330	-120.330	-119.763	-119.770	-119.910	-119.867	-120.330	-119.832	-119.760	-119.801	-120.146	-120.330	-119.869	-120.253	-120.213	-119.941	-119.868	-119.832	-119.875	-119.843	-120.174	-120.260	-120.289	241.794	241.801	241.710	241.690	241.705	241.737	241.713	241.695	241.799	241.845	241.793	241.750	241.722	241.750	241.731	241.793	241.723	241.672	241.716	241.556	241.806	241.705	241.679	241.671	241.747	241.720	241.723	241.717	241.709	241.679	241.806	241.817	2016_7_19_16_57_08
FLQS3106GRWV____	-63.665	-63.516	-63.648	-63.735	-63.665	-63.630	-63.700	-63.630	-63.665	-63.630	-63.700	-63.525	-63.595	-63.595	-63.630	-63.700	-63.630	-63.735	-63.625	-64.247	-63.665	-63.698	-64.003	-64.001	-63.630	-63.665	-63.630	-63.665	-63.675	-63.929	-63.630	-63.619	-120.330	-120.013	-119.798	-119.875	-119.805	-119.910	-119.910	-119.700	-120.295	-120.400	-120.330	-119.770	-119.770	-119.910	-119.875	-120.400	-119.840	-119.770	-119.801	-120.148	-120.330	-119.868	-120.252	-120.213	-119.945	-119.875	-119.840	-119.875	-119.847	-120.177	-120.260	-120.290	242.454	242.447	242.355	242.338	242.351	242.384	242.358	242.343	242.447	242.481	242.441	242.396	242.370	242.398	242.378	242.455	242.371	242.318	242.365	242.202	242.454	242.351	242.313	242.306	242.391	242.364	242.371	242.364	242.355	242.326	242.454	242.464	2016_7_19_16_57_08
FLQS30ZQGRWV____	-63.601	-63.447	-63.587	-63.671	-63.599	-63.558	-63.634	-63.563	-63.591	-63.487	-63.629	-63.453	-63.531	-63.527	-63.563	-63.627	-63.563	-63.668	-63.564	-64.177	-63.591	-63.636	-63.933	-63.933	-63.565	-63.598	-63.562	-63.599	-63.648	-63.860	-63.551	-63.550	-120.458	-120.111	-119.900	-120.006	-119.932	-120.035	-120.035	-119.831	-120.415	-120.422	-120.422	-119.901	-119.900	-120.041	-120.004	-120.491	-119.971	-119.900	-119.939	-120.291	-120.452	-120.006	-120.395	-120.351	-120.074	-120.005	-119.970	-120.005	-119.980	-120.315	-120.380	-120.423	241.829	241.818	241.724	241.714	241.726	241.762	241.734	241.720	241.825	241.865	241.812	241.775	241.745	241.775	241.754	241.826	241.747	241.694	241.741	241.582	241.832	241.727	241.693	241.685	241.767	241.741	241.748	241.741	241.718	241.705	241.833	241.841	2016_7_19_16_57_09
FLQS30YUGRWV____	-63.735	-63.536	-63.705	-63.750	-63.677	-63.640	-63.712	-63.700	-63.735	-63.630	-63.770	-63.536	-63.647	-63.614	-63.644	-63.770	-63.647	-63.805	-63.770	-64.268	-63.735	-63.770	-64.026	-64.051	-63.700	-63.805	-63.646	-63.677	-63.731	-63.979	-63.700	-63.640	-120.400	-120.016	-119.811	-119.878	-119.804	-119.905	-119.910	-119.770	-120.365	-120.400	-120.400	-119.775	-119.772	-119.917	-119.878	-120.470	-119.841	-119.770	-119.875	-120.162	-120.330	-119.945	-120.267	-120.261	-120.015	-119.945	-119.841	-119.875	-119.852	-120.221	-120.330	-120.297	241.768	241.766	241.663	241.660	241.672	241.706	241.680	241.657	241.761	241.807	241.755	241.719	241.677	241.718	241.699	241.769	241.690	241.617	241.651	241.523	241.754	241.665	241.634	241.623	241.705	241.652	241.691	241.686	241.661	241.642	241.767	241.783	2016_7_19_16_57_09
