SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-54.637	-54.779	-54.813	-54.741	-54.640	-54.673	-54.639	-54.747	-54.569	-54.904	-54.575	-54.799	-54.519	-54.399	-54.099	-54.064	-53.351	-53.784	-53.854	-54.099	-53.749	-54.484	-53.644	-53.714	-53.749	-53.679	-53.609	-53.609	-53.539	-53.749	-53.819	-53.889	-131.393	-131.359	-131.320	-131.496	-131.496	-131.603	-131.674	-131.779	-131.357	-131.579	-131.775	-131.859	-131.999	-131.881	-132.069	-132.034	-132.349	-132.174	-131.754	-132.384	-132.419	-131.544	-132.489	-132.454	-132.419	-132.559	-132.594	-132.699	-132.699	-132.419	-132.279	-132.419	247.215	247.157	247.139	247.192	247.230	247.234	247.258	247.234	247.235	247.145	247.297	247.227	247.352	247.379	247.519	247.526	247.839	247.652	247.562	247.567	247.702	247.295	247.751	247.720	247.702	247.749	247.780	247.796	247.822	247.702	247.655	247.650	2016_7_19_16_58_04
FLQS312SGRWV____	-54.711	-54.852	-54.886	-54.816	-54.713	-54.747	-54.714	-54.821	-54.644	-54.991	-54.645	-54.749	-54.545	-54.471	-54.160	-54.212	-53.428	-53.845	-53.932	-54.127	-53.811	-54.572	-53.671	-53.731	-53.811	-53.743	-53.673	-53.674	-53.617	-53.827	-53.897	-53.950	-131.568	-131.535	-131.494	-131.640	-131.671	-131.779	-131.851	-131.956	-131.532	-131.704	-131.953	-131.989	-132.131	-132.057	-132.192	-132.228	-132.489	-132.306	-131.948	-132.518	-132.551	-131.672	-132.627	-132.588	-132.545	-132.691	-132.724	-132.830	-132.893	-132.613	-132.473	-132.552	247.754	247.697	247.678	247.727	247.770	247.774	247.797	247.774	247.774	247.672	247.839	247.805	247.903	247.919	248.055	248.041	248.372	248.189	248.102	248.117	248.239	247.822	248.302	248.274	248.238	248.285	248.316	248.331	248.362	248.242	248.195	248.187	2016_7_19_16_58_04
FLQS31J6GRWY____	-54.552	-54.693	-54.727	-54.655	-54.552	-54.588	-54.554	-54.660	-54.482	-54.831	-54.491	-54.596	-54.383	-54.318	-53.964	-54.000	-53.262	-53.646	-53.715	-53.993	-53.608	-54.416	-53.508	-53.599	-53.610	-53.539	-53.472	-53.477	-53.440	-53.611	-53.682	-53.784	-131.553	-131.489	-131.449	-131.627	-131.657	-131.735	-131.808	-131.909	-131.518	-131.657	-131.908	-131.944	-132.084	-132.009	-132.148	-132.116	-132.472	-132.290	-131.867	-132.498	-132.534	-131.628	-132.623	-132.562	-132.532	-132.676	-132.710	-132.783	-132.813	-132.536	-132.398	-132.533	247.218	247.155	247.136	247.191	247.234	247.232	247.256	247.232	247.238	247.130	247.295	247.261	247.362	247.375	247.527	247.509	247.837	247.667	247.577	247.569	247.718	247.280	247.768	247.725	247.716	247.764	247.794	247.804	247.822	247.717	247.669	247.652	2016_7_19_16_57_49
FLQS31FWGRWY____	-54.572	-54.713	-54.747	-54.676	-54.578	-54.609	-54.575	-54.680	-54.503	-54.858	-54.511	-54.612	-54.403	-54.335	-53.987	-54.018	-53.288	-53.671	-53.738	-54.053	-53.703	-54.434	-53.528	-53.598	-53.703	-53.567	-53.497	-53.498	-53.423	-53.703	-53.773	-53.773	-131.560	-131.528	-131.487	-131.633	-131.661	-131.774	-131.843	-131.947	-131.526	-131.766	-131.949	-131.983	-132.116	-132.053	-132.191	-132.221	-132.481	-132.299	-131.941	-132.571	-132.536	-131.666	-132.606	-132.641	-132.536	-132.683	-132.717	-132.824	-132.816	-132.606	-132.466	-132.536	247.722	247.665	247.646	247.695	247.735	247.741	247.764	247.742	247.742	247.648	247.804	247.772	247.870	247.886	248.036	248.029	248.339	248.170	248.091	248.069	248.193	247.790	248.269	248.248	248.193	248.266	248.297	248.313	248.339	248.204	248.157	248.167	2016_7_19_16_57_49
FLQS31CRGRWY____	-54.138	-54.276	-54.312	-54.241	-54.137	-54.172	-54.137	-54.241	-54.069	-54.417	-54.075	-54.182	-53.960	-53.932	-53.544	-53.577	-52.843	-53.232	-53.297	-53.538	-53.191	-53.999	-53.092	-53.146	-53.194	-53.122	-53.056	-53.053	-52.983	-53.193	-53.267	-53.337	-131.574	-131.538	-131.499	-131.646	-131.677	-131.785	-131.854	-131.959	-131.536	-131.710	-131.959	-131.995	-132.130	-132.060	-132.201	-132.172	-132.486	-132.317	-131.885	-132.517	-132.552	-131.677	-132.632	-132.583	-132.550	-132.692	-132.729	-132.835	-132.837	-132.553	-132.422	-132.562	247.459	247.402	247.383	247.431	247.475	247.479	247.502	247.479	247.479	247.376	247.541	247.507	247.610	247.609	247.775	247.758	248.079	247.909	247.820	247.825	247.959	247.526	248.008	247.981	247.958	248.006	248.036	248.053	248.079	247.959	247.911	247.906	2016_7_19_16_57_50
FLQS319LGRWY____	-54.557	-54.627	-54.667	-54.662	-54.557	-54.527	-54.494	-54.602	-54.423	-54.837	-54.431	-54.567	-54.382	-54.254	-53.962	-53.997	-53.262	-53.589	-53.656	-53.962	-53.612	-54.352	-53.507	-53.513	-53.595	-53.542	-53.457	-53.457	-53.388	-53.612	-53.682	-53.698	-131.582	-131.547	-131.460	-131.652	-131.687	-131.745	-131.817	-131.921	-131.496	-131.722	-131.921	-131.987	-132.142	-132.024	-132.212	-132.247	-132.492	-132.305	-131.888	-132.527	-132.562	-131.671	-132.632	-132.584	-132.543	-132.702	-132.721	-132.828	-132.831	-132.562	-132.422	-132.515	247.305	247.274	247.246	247.277	247.321	247.342	247.365	247.341	247.342	247.223	247.404	247.364	247.456	247.486	247.623	247.615	247.925	247.775	247.688	247.670	247.805	247.395	247.855	247.846	247.809	247.852	247.887	247.903	247.929	247.805	247.758	247.767	2016_7_19_16_57_50
FLQS319HGRWY____	-54.639	-54.707	-54.743	-54.672	-54.569	-54.602	-54.569	-54.705	-54.498	-54.847	-54.509	-54.612	-54.429	-54.333	-53.978	-54.015	-53.282	-53.663	-53.730	-54.044	-53.667	-54.430	-53.589	-53.585	-53.694	-53.561	-53.494	-53.532	-53.461	-53.629	-53.764	-53.770	-131.574	-131.485	-131.446	-131.590	-131.679	-131.726	-131.797	-131.930	-131.479	-131.652	-131.900	-131.936	-132.107	-132.004	-132.142	-132.111	-132.424	-132.249	-131.831	-132.519	-132.492	-131.620	-132.624	-132.525	-132.554	-132.635	-132.668	-132.769	-132.772	-132.494	-132.414	-132.492	247.187	247.148	247.129	247.177	247.229	247.224	247.247	247.217	247.225	247.122	247.286	247.253	247.347	247.367	247.519	247.501	247.821	247.653	247.565	247.552	247.688	247.272	247.737	247.723	247.687	247.749	247.779	247.780	247.807	247.703	247.640	247.650	2016_7_19_16_57_50
FLQS317CGRWY____	-54.529	-54.634	-54.670	-54.599	-54.501	-54.532	-54.497	-54.603	-54.431	-54.775	-54.430	-54.532	-54.359	-54.258	-53.906	-53.942	-53.211	-53.592	-53.659	-53.908	-53.558	-54.361	-53.455	-53.513	-53.560	-53.491	-53.421	-53.421	-53.386	-53.559	-53.629	-53.699	-131.615	-131.588	-131.547	-131.695	-131.807	-131.835	-131.907	-132.011	-131.597	-131.756	-132.006	-132.043	-132.177	-132.075	-132.262	-132.224	-132.544	-132.363	-131.944	-132.575	-132.611	-131.737	-132.682	-132.641	-132.609	-132.755	-132.786	-132.892	-132.888	-132.612	-132.475	-132.610	247.811	247.767	247.747	247.797	247.850	247.843	247.867	247.844	247.844	247.741	247.907	247.875	247.960	247.982	248.141	248.121	248.442	248.273	248.184	248.187	248.323	247.892	248.372	248.344	248.322	248.369	248.400	248.415	248.428	248.322	248.276	248.270	2016_7_19_16_57_50
FLQS3160GRWY____	-54.400	-54.504	-54.575	-54.468	-54.400	-54.434	-54.401	-54.505	-54.356	-54.677	-54.340	-54.445	-54.251	-54.181	-53.813	-53.866	-53.074	-53.459	-53.526	-53.808	-53.459	-54.230	-53.376	-53.378	-53.465	-53.388	-53.324	-53.323	-53.252	-53.420	-53.551	-53.621	-131.582	-131.551	-131.508	-131.659	-131.684	-131.797	-131.869	-131.973	-131.552	-131.717	-131.969	-132.006	-132.147	-132.077	-132.206	-132.182	-132.510	-132.324	-131.900	-132.535	-132.569	-131.656	-132.637	-132.606	-132.561	-132.710	-132.741	-132.851	-132.854	-132.576	-132.497	-132.567	247.412	247.369	247.336	247.399	247.428	247.433	247.456	247.434	247.424	247.330	247.494	247.461	247.554	247.570	247.726	247.703	248.047	247.876	247.786	247.777	247.912	247.487	247.953	247.948	247.909	247.960	247.988	248.005	248.032	247.928	247.867	247.852	2016_7_19_16_57_50
FLQS3126GRWV____	-54.643	-54.782	-54.780	-54.747	-54.644	-54.682	-54.645	-54.750	-54.574	-54.928	-54.580	-54.684	-54.473	-54.404	-54.056	-54.091	-53.356	-53.742	-53.807	-54.055	-53.705	-54.467	-53.601	-53.622	-53.706	-53.636	-53.568	-53.568	-53.499	-53.706	-53.778	-53.844	-131.636	-131.600	-131.560	-131.707	-131.737	-131.848	-131.918	-132.022	-131.596	-131.778	-132.021	-132.057	-132.198	-132.122	-132.266	-132.230	-132.556	-132.377	-131.955	-132.584	-132.622	-131.741	-132.695	-132.659	-132.617	-132.763	-132.797	-132.904	-132.908	-132.625	-132.485	-132.623	247.141	247.083	247.078	247.113	247.156	247.159	247.183	247.160	247.160	247.057	247.223	247.190	247.290	247.304	247.455	247.436	247.759	247.588	247.500	247.503	247.639	247.222	247.688	247.675	247.638	247.685	247.716	247.732	247.758	247.639	247.591	247.587	2016_7_19_16_57_51
FLQS3115GRWV____	-54.698	-54.837	-54.871	-54.803	-54.665	-54.734	-54.699	-54.804	-54.628	-54.977	-54.638	-54.741	-54.534	-54.462	-54.114	-54.149	-53.409	-53.793	-53.869	-54.108	-53.758	-54.560	-53.659	-53.679	-53.759	-53.691	-53.620	-53.624	-53.550	-53.764	-53.834	-53.898	-131.502	-131.467	-131.425	-131.573	-131.607	-131.713	-131.784	-131.887	-131.465	-131.638	-131.889	-131.924	-132.064	-131.995	-132.134	-132.099	-132.420	-132.240	-131.819	-132.450	-132.485	-131.607	-132.624	-132.525	-132.481	-132.629	-132.661	-132.764	-132.771	-132.484	-132.414	-132.487	247.150	247.092	247.073	247.121	247.178	247.169	247.193	247.170	247.170	247.067	247.231	247.198	247.297	247.313	247.463	247.445	247.769	247.599	247.506	247.513	247.649	247.217	247.706	247.684	247.648	247.695	247.726	247.740	247.769	247.646	247.610	247.597	2016_7_19_16_57_51
FLQS310RGRWV____	-54.310	-54.495	-54.522	-54.453	-54.355	-54.385	-54.350	-54.459	-54.279	-54.635	-54.285	-54.390	-54.180	-54.110	-53.760	-53.865	-53.064	-53.449	-53.514	-53.762	-53.414	-54.215	-53.375	-53.366	-53.415	-53.345	-53.276	-53.276	-53.270	-53.416	-53.483	-53.552	-131.639	-131.608	-131.568	-131.715	-131.748	-131.853	-131.924	-132.030	-131.602	-131.783	-132.028	-132.061	-132.203	-132.133	-132.271	-132.308	-132.563	-132.382	-131.964	-132.591	-132.628	-131.748	-132.693	-132.695	-132.625	-132.768	-132.801	-132.911	-132.973	-132.630	-132.491	-132.630	247.327	247.253	247.237	247.285	247.327	247.332	247.355	247.331	247.333	247.228	247.396	247.362	247.461	247.476	247.627	247.594	247.930	247.760	247.673	247.675	247.810	247.379	247.834	247.838	247.809	247.856	247.887	247.903	247.915	247.810	247.764	247.759	2016_7_19_16_57_51
FLQS3106GRWV____	-54.511	-54.652	-54.739	-54.656	-54.564	-54.588	-54.555	-54.622	-54.444	-54.793	-54.490	-54.594	-54.389	-54.314	-53.966	-54.001	-53.270	-53.654	-53.724	-53.968	-53.619	-54.414	-53.514	-53.574	-53.619	-53.550	-53.483	-53.482	-53.413	-53.620	-53.689	-53.757	-131.574	-131.541	-131.565	-131.647	-131.740	-131.784	-131.855	-131.961	-131.536	-131.708	-131.959	-131.993	-132.195	-132.061	-132.201	-132.168	-132.487	-132.309	-131.880	-132.520	-132.558	-131.677	-132.615	-132.589	-132.547	-132.696	-132.724	-132.836	-132.838	-132.559	-132.475	-132.556	247.156	247.099	247.070	247.113	247.162	247.160	247.183	247.174	247.175	247.072	247.223	247.189	247.296	247.304	247.454	247.436	247.756	247.587	247.496	247.502	247.637	247.208	247.685	247.658	247.635	247.683	247.713	247.730	247.756	247.637	247.599	247.586	2016_7_19_16_57_51
FLQS30ZQGRWV____	-54.578	-54.668	-54.703	-54.632	-54.578	-54.613	-54.531	-54.637	-54.508	-54.858	-54.508	-54.613	-54.403	-54.333	-53.979	-54.018	-53.283	-53.664	-53.738	-53.983	-53.630	-54.438	-53.528	-53.598	-53.629	-53.563	-53.492	-53.493	-53.425	-53.633	-53.703	-53.773	-131.702	-131.667	-131.623	-131.772	-131.807	-131.912	-131.986	-132.091	-131.667	-131.842	-132.087	-132.122	-132.262	-132.192	-132.329	-132.367	-132.682	-132.445	-132.087	-132.655	-132.691	-131.807	-132.752	-132.787	-132.727	-132.822	-132.866	-132.975	-132.976	-132.752	-132.612	-132.752	247.797	247.758	247.739	247.788	247.813	247.816	247.858	247.835	247.818	247.715	247.882	247.848	247.948	247.963	248.115	248.106	248.427	248.250	248.168	248.163	248.299	247.865	248.346	248.325	248.305	248.344	248.377	248.393	248.418	248.307	248.260	248.255	2016_7_19_16_57_51
FLQS30YUGRWV____	-54.716	-54.851	-54.886	-54.821	-54.673	-54.748	-54.716	-54.821	-54.646	-54.996	-54.652	-54.751	-54.546	-54.541	-54.191	-54.156	-53.425	-53.876	-53.876	-54.191	-53.841	-54.576	-53.666	-53.736	-53.841	-53.701	-53.701	-53.701	-53.631	-53.771	-53.911	-53.981	-131.580	-131.493	-131.455	-131.650	-131.631	-131.739	-131.860	-131.965	-131.545	-131.720	-131.913	-132.000	-132.090	-132.070	-132.210	-132.175	-132.482	-132.315	-131.895	-132.525	-132.560	-131.685	-132.630	-132.595	-132.560	-132.700	-132.735	-132.840	-132.840	-132.560	-132.420	-132.560	247.225	247.162	247.143	247.197	247.249	247.238	247.269	247.246	247.246	247.143	247.300	247.277	247.367	247.366	247.517	247.524	247.843	247.650	247.586	247.565	247.700	247.294	247.775	247.744	247.700	247.773	247.778	247.794	247.820	247.726	247.653	247.648	2016_7_19_16_57_51
