SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-54.638	-54.737	-54.813	-54.743	-54.638	-54.673	-54.638	-54.743	-54.568	-54.916	-54.568	-54.673	-54.463	-54.399	-54.043	-54.078	-53.343	-53.728	-53.868	-54.113	-53.763	-54.459	-53.588	-53.658	-53.763	-53.693	-53.616	-53.623	-53.553	-53.693	-53.833	-53.833	-131.435	-131.355	-131.365	-131.505	-131.540	-131.645	-131.715	-131.820	-131.400	-131.521	-131.820	-131.855	-131.995	-131.878	-132.065	-132.030	-132.345	-132.170	-131.820	-132.380	-132.415	-131.493	-132.485	-132.450	-132.415	-132.555	-132.583	-132.695	-132.695	-132.415	-132.275	-132.415	247.181	247.132	247.105	247.153	247.197	247.200	247.224	247.201	247.202	247.091	247.266	247.233	247.332	247.338	247.499	247.480	247.801	247.632	247.526	247.520	247.656	247.256	247.731	247.700	247.656	247.703	247.736	247.750	247.776	247.682	247.608	247.630	2016_7_19_16_57_49
FLQS312SGRWV____	-54.658	-54.798	-54.833	-54.762	-54.661	-54.696	-54.661	-54.768	-54.590	-54.938	-54.594	-54.697	-54.523	-54.417	-54.070	-54.138	-53.372	-53.756	-53.873	-54.105	-53.755	-54.520	-53.669	-53.708	-53.774	-53.704	-53.585	-53.634	-53.564	-53.774	-53.844	-53.893	-131.574	-131.538	-131.499	-131.645	-131.677	-131.785	-131.857	-131.960	-131.537	-131.710	-131.959	-131.995	-132.169	-132.063	-132.202	-132.201	-132.527	-132.310	-131.937	-132.553	-132.587	-131.677	-132.678	-132.619	-132.608	-132.678	-132.727	-132.888	-132.888	-132.608	-132.468	-132.589	247.715	247.657	247.638	247.687	247.730	247.733	247.757	247.733	247.734	247.632	247.798	247.765	247.856	247.879	248.029	248.004	248.338	248.162	248.062	248.069	248.204	247.782	248.250	248.227	248.200	248.237	248.289	248.294	248.320	248.200	248.153	248.153	2016_7_19_16_57_49
FLQS31J6GRWY____	-54.763	-54.903	-54.947	-54.868	-54.772	-54.798	-54.766	-54.869	-54.702	-55.040	-54.705	-54.807	-54.597	-54.527	-54.174	-54.211	-53.477	-53.932	-53.932	-54.174	-53.822	-54.632	-53.722	-53.743	-53.825	-53.757	-53.686	-53.687	-53.617	-53.827	-53.967	-53.963	-131.493	-131.462	-131.428	-131.569	-131.603	-131.707	-131.778	-131.881	-131.463	-131.630	-131.879	-131.916	-132.058	-131.988	-132.124	-132.092	-132.412	-132.303	-131.813	-132.442	-132.476	-131.603	-132.548	-132.516	-132.470	-132.618	-132.652	-132.760	-132.763	-132.478	-132.408	-132.478	247.078	247.022	247.000	247.051	247.092	247.099	247.121	247.099	247.097	246.997	247.160	247.127	247.227	247.242	247.394	247.376	247.697	247.511	247.437	247.443	247.578	247.144	247.626	247.613	247.576	247.624	247.655	247.671	247.697	247.576	247.514	247.526	2016_7_19_16_57_35
FLQS31FWGRWY____	-54.631	-54.765	-54.799	-54.729	-54.631	-54.661	-54.627	-54.732	-54.555	-54.905	-54.562	-54.667	-54.456	-54.386	-54.038	-54.071	-53.341	-53.726	-53.791	-54.042	-53.690	-54.487	-53.581	-53.651	-53.691	-53.619	-53.549	-53.549	-53.476	-53.756	-53.826	-53.831	-131.513	-131.480	-131.440	-131.586	-131.618	-131.725	-131.796	-131.900	-131.477	-131.648	-131.899	-131.936	-132.073	-132.005	-132.141	-132.108	-132.434	-132.256	-131.828	-132.465	-132.500	-131.619	-132.633	-132.598	-132.496	-132.640	-132.672	-132.780	-132.773	-132.563	-132.423	-132.502	247.276	247.221	247.202	247.251	247.292	247.297	247.321	247.298	247.298	247.195	247.361	247.327	247.427	247.442	247.592	247.575	247.896	247.725	247.637	247.640	247.776	247.345	247.836	247.805	247.775	247.823	247.854	247.870	247.896	247.761	247.714	247.724	2016_7_19_16_57_35
FLQS31CRGRWY____	-54.205	-54.344	-54.381	-54.309	-54.207	-54.239	-54.205	-54.309	-54.137	-54.517	-54.179	-54.284	-54.065	-54.003	-53.615	-53.649	-52.916	-53.301	-53.366	-53.612	-53.327	-54.067	-53.222	-53.218	-53.300	-53.257	-53.162	-53.164	-53.092	-53.327	-53.397	-53.467	-131.566	-131.532	-131.491	-131.638	-131.637	-131.775	-131.845	-131.951	-131.528	-131.700	-131.952	-131.985	-132.122	-132.054	-132.161	-132.163	-132.482	-132.264	-131.879	-132.511	-132.559	-131.668	-132.629	-132.575	-132.532	-132.699	-132.714	-132.823	-132.825	-132.559	-132.419	-132.559	247.402	247.346	247.326	247.375	247.413	247.422	247.445	247.423	247.422	247.307	247.471	247.437	247.540	247.552	247.713	247.701	248.021	247.845	247.763	247.767	247.880	247.470	247.929	247.923	247.886	247.927	247.964	247.980	248.007	247.880	247.833	247.828	2016_7_19_16_57_35
FLQS319LGRWY____	-54.776	-54.917	-54.952	-54.920	-54.780	-54.813	-54.828	-54.926	-54.758	-55.108	-54.758	-54.863	-54.653	-54.583	-54.228	-54.268	-53.536	-53.917	-53.988	-54.233	-53.881	-54.688	-53.778	-53.848	-53.953	-53.813	-53.745	-53.746	-53.676	-53.883	-53.953	-54.023	-131.488	-131.453	-131.379	-131.559	-131.592	-131.664	-131.776	-131.837	-131.461	-131.636	-131.881	-131.916	-132.056	-131.986	-132.119	-132.091	-132.406	-132.224	-131.811	-132.441	-132.469	-131.601	-132.546	-132.511	-132.476	-132.616	-132.645	-132.751	-132.755	-132.476	-132.336	-132.476	247.044	246.986	246.961	247.001	247.058	247.057	247.069	247.042	247.046	246.943	247.111	247.077	247.177	247.192	247.344	247.325	247.644	247.475	247.386	247.391	247.526	247.094	247.575	247.544	247.500	247.573	247.603	247.618	247.645	247.526	247.479	247.474	2016_7_19_16_57_35
FLQS319HGRWY____	-54.573	-54.715	-54.787	-54.717	-54.574	-54.648	-54.576	-54.718	-54.543	-54.888	-54.554	-54.656	-54.441	-54.379	-54.024	-54.070	-53.335	-53.720	-53.790	-54.019	-53.673	-54.437	-53.580	-53.592	-53.675	-53.615	-53.539	-53.545	-53.475	-53.685	-53.745	-53.814	-131.520	-131.487	-131.449	-131.591	-131.625	-131.731	-131.800	-131.903	-131.484	-131.685	-131.908	-131.940	-132.081	-132.011	-132.146	-132.179	-132.494	-132.249	-131.899	-132.461	-132.496	-131.625	-132.564	-132.531	-132.491	-132.634	-132.668	-132.774	-132.774	-132.564	-132.356	-132.495	247.305	247.247	247.214	247.262	247.320	247.309	247.347	247.310	247.310	247.213	247.371	247.338	247.440	247.452	247.604	247.592	247.913	247.733	247.654	247.654	247.788	247.371	247.832	247.823	247.786	247.830	247.863	247.877	247.903	247.793	247.740	247.735	2016_7_19_16_57_35
FLQS317CGRWY____	-54.354	-54.526	-54.561	-54.488	-54.320	-54.390	-54.357	-54.494	-54.289	-54.633	-54.293	-54.394	-54.184	-54.114	-53.765	-53.802	-53.066	-53.451	-53.519	-53.769	-53.415	-54.215	-53.309	-53.369	-53.417	-53.348	-53.279	-53.280	-53.211	-53.418	-53.486	-53.556	-131.693	-131.659	-131.617	-131.797	-131.797	-131.907	-131.979	-132.079	-131.668	-131.829	-132.043	-132.079	-132.263	-132.193	-132.326	-132.297	-132.616	-132.439	-132.021	-132.647	-132.688	-131.798	-132.753	-132.714	-132.684	-132.827	-132.862	-132.968	-132.970	-132.689	-132.548	-132.687	247.886	247.817	247.797	247.852	247.915	247.905	247.928	247.893	247.906	247.803	247.962	247.930	248.036	248.052	248.201	248.183	248.505	248.335	248.247	248.248	248.385	247.954	248.435	248.407	248.384	248.431	248.462	248.478	248.504	248.385	248.338	248.333	2016_7_19_16_57_35
FLQS3160GRWY____	-54.562	-54.667	-54.701	-54.630	-54.578	-54.560	-54.564	-54.669	-54.492	-54.858	-54.539	-54.610	-54.403	-54.333	-53.976	-54.018	-53.234	-53.668	-53.738	-53.971	-53.624	-54.426	-53.528	-53.575	-53.628	-53.552	-53.487	-53.484	-53.414	-53.633	-53.703	-53.773	-131.517	-131.488	-131.445	-131.595	-131.686	-131.734	-131.807	-131.910	-131.478	-131.651	-131.900	-131.942	-132.071	-132.001	-132.145	-132.176	-132.488	-132.246	-131.896	-132.470	-132.504	-131.625	-132.631	-132.574	-132.498	-132.684	-132.718	-132.826	-132.829	-132.561	-132.421	-132.561	247.289	247.246	247.226	247.276	247.309	247.323	247.333	247.310	247.309	247.200	247.357	247.337	247.433	247.448	247.603	247.592	247.931	247.733	247.654	247.654	247.788	247.356	247.843	247.817	247.785	247.842	247.871	247.888	247.914	247.793	247.746	247.741	2016_7_19_16_57_35
FLQS3126GRWV____	-54.993	-55.088	-55.238	-55.168	-54.993	-55.028	-54.989	-55.095	-54.918	-55.273	-54.923	-55.030	-54.888	-54.751	-54.402	-54.503	-53.704	-54.088	-54.153	-54.404	-54.118	-54.853	-53.943	-54.013	-54.053	-54.048	-53.915	-53.916	-53.844	-54.055	-54.188	-54.194	-131.496	-131.460	-131.426	-131.566	-131.601	-131.706	-131.775	-131.880	-131.454	-131.636	-131.881	-131.914	-132.056	-131.942	-132.122	-132.161	-132.416	-132.236	-131.881	-132.442	-132.476	-131.601	-132.546	-132.581	-132.478	-132.616	-132.656	-132.765	-132.766	-132.483	-132.406	-132.481	246.958	246.917	246.856	246.904	246.974	246.977	247.003	246.980	246.979	246.876	247.043	247.009	247.083	247.117	247.274	247.242	247.577	247.407	247.329	247.321	247.432	247.026	247.508	247.487	247.457	247.479	247.535	247.551	247.578	247.457	247.396	247.405	2016_7_19_16_57_35
FLQS3115GRWV____	-54.769	-54.899	-54.935	-54.864	-54.769	-54.797	-54.762	-54.865	-54.699	-55.038	-54.702	-54.802	-54.594	-54.529	-54.172	-54.209	-53.472	-53.855	-53.929	-54.170	-53.818	-54.621	-53.719	-53.789	-53.821	-53.754	-53.681	-53.684	-53.614	-53.824	-53.894	-53.960	-131.507	-131.464	-131.426	-131.569	-131.612	-131.678	-131.780	-131.882	-131.472	-131.633	-131.885	-131.921	-132.067	-131.953	-132.124	-132.102	-132.411	-132.234	-131.822	-132.445	-132.478	-131.602	-132.557	-132.522	-132.477	-132.627	-132.658	-132.767	-132.767	-132.487	-132.347	-132.480	247.153	247.098	247.079	247.128	247.170	247.169	247.198	247.176	247.174	247.073	247.236	247.205	247.304	247.311	247.470	247.453	247.773	247.604	247.514	247.519	247.655	247.223	247.703	247.672	247.653	247.701	247.733	247.748	247.774	247.654	247.607	247.603	2016_7_19_16_57_36
FLQS310RGRWV____	-54.625	-54.710	-54.800	-54.730	-54.625	-54.610	-54.575	-54.719	-54.504	-54.905	-54.510	-54.660	-54.407	-54.370	-54.030	-54.065	-53.330	-53.715	-53.734	-54.030	-53.680	-54.434	-53.575	-53.592	-53.680	-53.610	-53.540	-53.540	-53.470	-53.680	-53.750	-53.811	-131.635	-131.582	-131.565	-131.705	-131.740	-131.793	-131.865	-131.969	-131.547	-131.775	-131.967	-132.055	-132.145	-132.072	-132.265	-132.230	-132.545	-132.370	-131.937	-132.580	-132.615	-131.690	-132.685	-132.641	-132.615	-132.755	-132.790	-132.895	-132.895	-132.615	-132.475	-132.604	247.118	247.079	247.043	247.090	247.135	247.148	247.172	247.135	247.150	247.036	247.212	247.170	247.278	247.280	247.436	247.417	247.738	247.568	247.496	247.483	247.618	247.198	247.668	247.655	247.618	247.665	247.697	247.712	247.738	247.618	247.571	247.568	2016_7_19_16_57_36
FLQS3106GRWV____	-54.642	-54.770	-54.806	-54.735	-54.594	-54.667	-54.630	-54.738	-54.525	-54.907	-54.569	-54.671	-54.463	-54.392	-54.042	-54.082	-53.343	-53.730	-53.872	-54.076	-53.696	-54.491	-53.592	-53.651	-53.699	-53.626	-53.558	-53.560	-53.488	-53.695	-53.767	-53.834	-131.628	-131.545	-131.505	-131.649	-131.682	-131.789	-131.892	-131.961	-131.540	-131.744	-131.962	-132.029	-132.137	-132.064	-132.239	-132.223	-132.530	-132.310	-131.943	-132.554	-132.560	-131.712	-132.678	-132.627	-132.555	-132.736	-132.766	-132.877	-132.878	-132.595	-132.468	-132.595	247.736	247.676	247.656	247.705	247.762	247.751	247.781	247.752	247.766	247.655	247.815	247.787	247.880	247.896	248.052	248.035	248.356	248.179	248.071	248.087	248.229	247.805	248.286	248.256	248.227	248.281	248.311	248.327	248.354	248.235	248.189	248.183	2016_7_19_16_57_36
FLQS30ZQGRWV____	-54.554	-54.636	-54.670	-54.659	-54.554	-54.589	-54.498	-54.659	-54.427	-54.834	-54.484	-54.589	-54.379	-54.309	-53.959	-53.994	-53.259	-53.644	-53.657	-53.959	-53.609	-54.359	-53.504	-53.519	-53.602	-53.539	-53.463	-53.466	-53.399	-53.609	-53.679	-53.749	-131.711	-131.683	-131.640	-131.851	-131.816	-131.921	-132.003	-132.096	-131.678	-131.851	-132.166	-132.201	-132.341	-132.201	-132.341	-132.376	-132.691	-132.516	-132.039	-132.726	-132.761	-131.823	-132.831	-132.783	-132.746	-132.901	-132.924	-132.986	-133.041	-132.761	-132.621	-132.761	247.216	247.181	247.162	247.198	247.232	247.235	247.281	247.236	247.258	247.133	247.311	247.278	247.377	247.382	247.533	247.525	247.845	247.676	247.599	247.591	247.726	247.306	247.775	247.763	247.726	247.773	247.805	247.813	247.846	247.726	247.679	247.674	2016_7_19_16_57_36
FLQS30YUGRWV____	-54.719	-54.859	-54.894	-54.824	-54.719	-54.754	-54.724	-54.824	-54.651	-55.069	-54.719	-54.824	-54.555	-54.544	-54.133	-54.229	-53.494	-53.809	-53.885	-54.133	-53.820	-54.579	-53.739	-53.739	-53.844	-53.774	-53.704	-53.687	-53.634	-53.844	-53.914	-53.984	-131.575	-131.540	-131.505	-131.645	-131.680	-131.785	-131.806	-131.960	-131.484	-131.715	-131.960	-131.995	-132.085	-132.065	-132.150	-132.240	-132.485	-132.310	-131.841	-132.471	-132.538	-131.680	-132.625	-132.590	-132.555	-132.695	-132.730	-132.825	-132.835	-132.625	-132.415	-132.555	247.167	247.109	247.091	247.138	247.183	247.186	247.200	247.187	247.178	247.058	247.226	247.192	247.306	247.307	247.472	247.450	247.760	247.617	247.518	247.521	247.647	247.235	247.690	247.685	247.641	247.688	247.719	247.740	247.761	247.651	247.594	247.589	2016_7_19_16_57_36
