SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3BDVGRXL____	-63.802	-63.649	-63.797	-63.876	-63.765	-63.721	-63.836	-63.769	-63.754	-63.652	-63.824	-63.652	-63.740	-63.729	-63.771	-63.824	-63.764	-63.875	-63.762	-64.350	-63.790	-63.842	-64.101	-64.126	-63.770	-63.803	-63.762	-63.769	-63.823	-64.029	-63.721	-63.715	-120.539	-120.227	-120.016	-120.086	-120.015	-120.112	-120.123	-119.910	-120.500	-120.536	-120.532	-119.980	-119.983	-120.121	-120.085	-120.603	-120.050	-119.979	-120.015	-120.371	-120.536	-120.086	-120.474	-120.462	-120.159	-120.085	-120.048	-120.087	-120.063	-120.398	-120.465	-120.506	241.770	241.766	241.669	241.653	241.681	241.716	241.676	241.659	241.781	241.826	241.761	241.716	241.684	241.715	241.693	241.775	241.688	241.633	241.682	241.534	241.774	241.666	241.647	241.635	241.708	241.681	241.688	241.694	241.669	241.659	241.786	241.796	2016_7_15_16_29_45
F2LS3HQHHFM5____	-64.015	-63.888	-64.089	-64.155	-64.085	-64.050	-64.120	-64.050	-64.085	-63.980	-64.120	-63.945	-64.015	-64.015	-64.050	-64.063	-64.032	-64.155	-64.050	-64.623	-64.085	-64.120	-64.379	-64.378	-64.050	-64.085	-64.033	-64.085	-64.084	-64.309	-64.050	-63.993	-120.400	-120.138	-119.932	-120.015	-119.945	-120.050	-120.050	-119.840	-120.435	-120.470	-120.470	-119.910	-119.910	-120.050	-120.015	-120.488	-119.967	-119.910	-119.945	-120.249	-120.470	-120.015	-120.384	-120.316	-120.085	-120.015	-119.963	-120.015	-119.979	-120.281	-120.400	-120.419	241.664	241.660	241.544	241.536	241.548	241.582	241.556	241.540	241.645	241.691	241.639	241.593	241.567	241.595	241.575	241.664	241.572	241.515	241.561	241.409	241.652	241.549	241.526	241.513	241.589	241.562	241.571	241.562	241.555	241.532	241.651	241.676	2016_7_15_16_29_48
F2LS3MG9HFM5____	-63.665	-63.477	-63.686	-63.736	-63.660	-63.630	-63.700	-63.635	-63.654	-63.520	-63.696	-63.595	-63.595	-63.587	-63.631	-63.700	-63.625	-63.735	-63.621	-64.215	-63.665	-63.701	-63.996	-63.993	-63.630	-63.663	-63.627	-63.665	-63.683	-63.922	-63.630	-63.585	-120.369	-120.031	-119.849	-119.921	-119.847	-119.980	-119.980	-119.713	-120.299	-120.340	-120.337	-119.840	-119.840	-119.955	-119.886	-120.470	-119.850	-119.813	-119.852	-120.178	-120.400	-119.920	-120.312	-120.264	-120.015	-119.919	-119.850	-119.918	-119.897	-120.230	-120.330	-120.310	241.788	241.791	241.677	241.673	241.687	241.724	241.698	241.669	241.778	241.836	241.770	241.710	241.710	241.735	241.705	241.795	241.700	241.652	241.702	241.546	241.794	241.686	241.654	241.645	241.731	241.700	241.700	241.699	241.688	241.665	241.793	241.806	2016_7_15_16_29_52
F2LS35BZHFM1____	-63.875	-63.718	-63.824	-63.945	-63.875	-63.840	-63.910	-63.840	-63.875	-63.770	-63.910	-63.735	-63.805	-63.805	-63.802	-63.910	-63.840	-63.945	-63.840	-64.423	-63.869	-63.910	-64.209	-64.207	-63.840	-63.875	-63.840	-63.875	-63.875	-64.109	-63.840	-63.824	-120.260	-119.927	-119.682	-119.805	-119.735	-119.840	-119.840	-119.630	-120.225	-120.260	-120.260	-119.700	-119.700	-119.840	-119.752	-120.330	-119.770	-119.700	-119.735	-120.031	-120.201	-119.805	-120.166	-120.127	-119.875	-119.805	-119.770	-119.805	-119.770	-120.060	-120.190	-120.204	242.362	242.355	242.267	242.246	242.258	242.292	242.266	242.251	242.356	242.401	242.349	242.304	242.278	242.305	242.289	242.363	242.278	242.225	242.272	242.114	242.353	242.259	242.220	242.213	242.299	242.272	242.278	242.272	242.265	242.236	242.362	242.370	2016_7_15_16_29_56
F2LS339XHFM1____	-63.744	-63.593	-63.735	-63.812	-63.745	-63.691	-63.777	-63.710	-63.728	-63.624	-63.770	-63.590	-63.710	-63.666	-63.708	-63.767	-63.700	-63.815	-63.699	-64.324	-63.730	-63.780	-64.075	-64.072	-63.708	-63.748	-63.701	-63.747	-63.760	-64.000	-63.695	-63.690	-120.413	-120.099	-119.891	-119.993	-119.886	-120.017	-120.029	-119.820	-120.373	-120.437	-120.470	-119.886	-119.888	-120.028	-119.991	-120.483	-119.957	-119.888	-119.923	-120.280	-120.441	-119.992	-120.382	-120.341	-120.064	-119.961	-119.956	-119.957	-119.971	-120.306	-120.337	-120.413	241.767	241.762	241.667	241.659	241.663	241.709	241.679	241.663	241.765	241.817	241.769	241.720	241.676	241.720	241.697	241.772	241.694	241.637	241.687	241.526	241.778	241.671	241.638	241.631	241.712	241.677	241.693	241.676	241.674	241.651	241.771	241.787	2016_7_15_16_29_59
F2LS3EKPHFM2____	-63.668	-63.513	-63.689	-63.735	-63.663	-63.621	-63.698	-63.630	-63.657	-63.516	-63.689	-63.521	-63.594	-63.598	-63.630	-63.700	-63.630	-63.730	-63.629	-64.244	-63.652	-63.700	-64.000	-64.002	-63.628	-63.660	-63.631	-63.662	-63.680	-63.928	-63.630	-63.616	-120.460	-120.142	-119.938	-120.009	-119.934	-120.034	-120.038	-119.840	-120.420	-120.423	-120.451	-119.905	-119.904	-120.044	-120.008	-120.610	-119.971	-119.900	-119.938	-120.286	-120.450	-120.008	-120.391	-120.357	-120.074	-120.008	-119.971	-120.006	-119.986	-120.321	-120.400	-120.423	241.805	241.800	241.694	241.691	241.703	241.738	241.710	241.697	241.801	241.854	241.795	241.750	241.723	241.749	241.730	241.822	241.722	241.671	241.716	241.556	241.809	241.704	241.668	241.660	241.744	241.719	241.722	241.718	241.707	241.681	241.807	241.817	2016_7_15_16_30_02
F2LS3HZVHFM5____	-63.899	-63.745	-63.920	-64.002	-63.893	-63.848	-63.928	-63.863	-63.885	-63.809	-63.954	-63.745	-63.826	-63.856	-63.895	-63.921	-63.858	-63.999	-63.858	-64.480	-63.920	-63.967	-64.231	-64.231	-63.860	-63.929	-63.858	-63.895	-63.944	-64.161	-63.848	-63.848	-120.537	-120.222	-120.013	-120.081	-120.012	-120.113	-120.118	-119.909	-120.497	-120.558	-120.528	-119.977	-119.980	-120.117	-120.082	-120.600	-120.048	-119.975	-120.016	-120.368	-120.530	-120.082	-120.472	-120.433	-120.155	-120.081	-120.047	-120.082	-120.060	-120.397	-120.459	-120.501	241.734	241.729	241.623	241.606	241.633	241.669	241.641	241.623	241.731	241.772	241.712	241.681	241.651	241.667	241.646	241.738	241.653	241.586	241.647	241.485	241.725	241.619	241.598	241.590	241.673	241.633	241.652	241.646	241.623	241.609	241.738	241.746	2016_7_15_16_30_05
F2LS3SMLHFM5____	-63.866	-63.686	-63.862	-63.943	-63.870	-63.791	-63.905	-63.840	-63.856	-63.755	-63.897	-63.723	-63.806	-63.800	-63.835	-63.861	-63.837	-63.944	-63.836	-64.416	-63.861	-63.907	-64.169	-64.197	-63.834	-63.870	-63.837	-63.874	-63.887	-64.099	-63.821	-63.787	-120.571	-120.231	-120.019	-120.089	-120.017	-120.115	-120.127	-119.914	-120.502	-120.539	-120.541	-119.984	-119.983	-120.124	-120.086	-120.615	-120.052	-119.982	-120.021	-120.379	-120.544	-120.089	-120.479	-120.466	-120.162	-120.088	-120.052	-120.088	-120.065	-120.400	-120.465	-120.508	241.753	241.753	241.646	241.629	241.642	241.691	241.651	241.633	241.743	241.788	241.736	241.690	241.659	241.689	241.669	241.764	241.661	241.608	241.656	241.511	241.750	241.642	241.622	241.610	241.684	241.656	241.661	241.655	241.646	241.633	241.749	241.770	2016_7_15_16_30_08
F2LS38TUGRXL____	-64.307	-64.150	-64.323	-64.371	-64.301	-64.259	-64.369	-64.267	-64.294	-64.185	-64.330	-64.162	-64.232	-64.238	-64.269	-64.327	-64.273	-64.370	-64.301	-64.885	-64.293	-64.340	-64.642	-64.642	-64.266	-64.301	-64.272	-64.299	-64.346	-64.572	-64.258	-64.255	-120.478	-120.160	-119.952	-120.023	-119.949	-120.048	-120.088	-119.849	-120.437	-120.466	-120.470	-119.920	-119.919	-120.060	-120.021	-120.536	-119.988	-119.915	-119.991	-120.305	-120.466	-120.022	-120.414	-120.373	-120.091	-120.022	-119.987	-120.021	-120.031	-120.338	-120.398	-120.440	241.571	241.566	241.461	241.457	241.468	241.504	241.471	241.461	241.568	241.614	241.561	241.514	241.488	241.514	241.495	241.575	241.487	241.436	241.477	241.323	241.574	241.469	241.435	241.426	241.510	241.483	241.487	241.483	241.468	241.445	241.574	241.583	2016_7_15_16_30_12
F2LS3957GRXL____	-63.954	-63.808	-63.984	-64.031	-63.959	-63.912	-63.992	-63.886	-63.945	-63.840	-63.982	-63.813	-63.892	-63.889	-63.923	-63.974	-63.925	-64.031	-63.924	-64.540	-63.946	-63.998	-64.294	-64.293	-63.923	-63.958	-63.926	-63.960	-63.977	-64.220	-63.908	-63.907	-120.474	-120.156	-119.949	-120.022	-119.947	-120.046	-120.053	-119.844	-120.431	-120.464	-120.465	-119.915	-119.916	-120.057	-120.018	-120.561	-119.985	-119.915	-119.951	-120.311	-120.463	-120.021	-120.413	-120.371	-120.090	-120.020	-119.983	-120.020	-119.996	-120.333	-120.394	-120.487	241.701	241.693	241.586	241.583	241.595	241.632	241.604	241.602	241.696	241.741	241.689	241.643	241.614	241.643	241.623	241.711	241.615	241.562	241.609	241.452	241.702	241.596	241.563	241.555	241.637	241.610	241.615	241.609	241.598	241.575	241.703	241.721	2016_7_15_16_30_15
